seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
42,80,Adapter-Only,0.9232914923291492,0.9231286549707602,0.46972498297691345,0.14999999999999997,0.9976682148505536,0.9976819059884096,0.9976682148505536,0.030519938096404076,0.0,58049,0.0,0.0,5.585548639297485,5.585548639297485
42,80,DAEWC,0.9721059972105998,0.9720937835691934,0.09951101988554001,0.14999999999999997,0.9976682148505536,0.99703799098519,0.997020199723952,0.04110369086265564,0.0006480151266016199,138689,59.12103223800659,2.1831324100494385,4.934111595153809,66.23827624320984
42,80,ReplayUpper,0.9867503486750349,0.9867361001914663,0.1041044071316719,0.14999999999999997,0.9976682148505536,0.9969092079845461,0.9968907053914327,0.032031215727329254,0.0007775094591209175,580898,0.0,0.0,40.75676441192627,40.75676441192627
42,160,Scratch-Plain,0.9832635983263598,0.9832572150233609,0.06289704889059067,0.14999999999999997,0.9976682148505536,,,,,580769,0.0,0.0,2.6460647583007812,2.6460647583007812
42,160,Transfer-Plain,0.9937238493723849,0.9937182010088065,0.06878408044576645,0.14999999999999997,0.9976682148505536,0.9965228589826143,0.9965021134222194,0.12922970950603485,0.0011661014283341764,580769,0.0,0.0,2.512059450149536,2.512059450149536
42,160,Transfer-Plain+EWC,0.9853556485355649,0.9853448087072685,0.07622196525335312,0.14999999999999997,0.9976682148505536,0.99703799098519,0.997020080199462,0.0681881457567215,0.000648134651091592,580769,0.0,0.0,3.787027359008789,3.787027359008789
42,160,Adapter-Only,0.9163179916317992,0.9160567348762607,0.3259269595146179,0.14999999999999997,0.9976682148505536,0.9976819059884096,0.9976682148505536,0.030519938096404076,0.0,58049,0.0,0.0,10.12468934059143,10.12468934059143
42,160,DAEWC,0.9693165969316597,0.9693031619261128,0.12101121991872787,0.14999999999999997,0.9976682148505536,0.9969092079845461,0.9968905808827386,0.0461345911026001,0.0007776339678149391,138689,59.12103223800659,2.1831324100494385,5.704862117767334,67.00902676582336
42,160,ReplayUpper,0.9839609483960948,0.983952449973653,0.07325991243124008,0.14999999999999997,0.9976682148505536,0.9967804249839022,0.9967617296075499,0.03214287757873535,0.0009064852430036296,580898,0.0,0.0,38.21992754936218,38.21992754936218
43,10,Scratch-Plain,0.8458856345885635,0.8456062573229044,0.3882388770580292,0.16499999999999998,0.9980569611412746,,,,,580769,0.0,0.0,2.724787473678589,2.724787473678589
43,10,Transfer-Plain,0.9142259414225942,0.9139376237821835,0.6396951079368591,0.16499999999999998,0.9980569611412746,0.97269800386349,0.9724888804392526,0.12341292202472687,0.02556808070202199,580769,0.0,0.0,2.689753770828247,2.689753770828247
43,10,Transfer-Plain+EWC,0.7105997210599722,0.7099281290898057,0.5239587426185608,0.16499999999999998,0.9980569611412746,0.9975531229877657,0.9975386223248649,0.04645827040076256,0.0005183388164097247,580769,0.0,0.0,2.9821717739105225,2.9821717739105225
43,10,Adapter-Only,0.7559274755927475,0.7536459805861841,0.49720752239227295,0.16499999999999998,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.03364359214901924,0.0,58049,0.0,0.0,5.553214073181152,5.553214073181152
43,10,DAEWC,0.7747559274755927,0.7746637703933078,0.49414828419685364,0.16499999999999998,0.9980569611412746,0.9979394719896973,0.9979273842454778,0.032798539847135544,0.00012957689579684573,74561,38.66085648536682,2.020214319229126,6.641533851623535,47.32260465621948
43,10,ReplayUpper,0.9344490934449093,0.9343489738069959,0.3636651635169983,0.16499999999999998,0.9980569611412746,0.9969092079845461,0.9968911991777125,0.03249761462211609,0.0011657619635621064,580898,0.0,0.0,35.36923313140869,35.36923313140869
43,20,Scratch-Plain,0.9177126917712691,0.9176486161860582,0.3044074475765228,0.16499999999999998,0.9980569611412746,,,,,580769,0.0,0.0,10.367773294448853,10.367773294448853
43,20,Transfer-Plain,0.9456066945606695,0.9455404857984202,0.2213609516620636,0.16499999999999998,0.9980569611412746,0.99703799098519,0.997020199723952,0.15689098834991455,0.0010367614173226736,580769,0.0,0.0,6.054553508758545,6.054553508758545
43,20,Transfer-Plain+EWC,0.9435146443514645,0.9433059659203226,0.30766403675079346,0.16499999999999998,0.9980569611412746,0.9972955569864778,0.9972794215506151,0.061912208795547485,0.0007775395906595151,580769,0.0,0.0,3.0508599281311035,3.0508599281311035
43,20,Adapter-Only,0.8207810320781032,0.8180715998323568,0.46418797969818115,0.16499999999999998,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.03364359214901924,0.0,58049,0.0,0.0,4.330787897109985,4.330787897109985
43,20,DAEWC,0.8200836820083682,0.8200245174346201,0.4163587689399719,0.16499999999999998,0.9980569611412746,0.9979394719896973,0.9979273842454778,0.03356704115867615,0.00012957689579684573,74561,38.66085648536682,2.020214319229126,4.1448073387146,44.82587814331055
43,20,ReplayUpper,0.8124128312412832,0.8123923037977638,0.612975001335144,0.16499999999999998,0.9980569611412746,0.9965228589826143,0.9965029423872956,0.030989311635494232,0.0015540187539789807,580898,0.0,0.0,36.22357535362244,36.22357535362244
43,80,Scratch-Plain,0.9811715481171548,0.9811658237386117,0.09525512903928757,0.16499999999999998,0.9980569611412746,,,,,580769,0.0,0.0,2.980217933654785,2.980217933654785
43,80,Transfer-Plain,0.9797768479776848,0.979771644209362,0.09737776964902878,0.16499999999999998,0.9980569611412746,0.9969092079845461,0.9968911991777125,0.11364094913005829,0.0011657619635621064,580769,0.0,0.0,2.5545356273651123,2.5545356273651123
43,80,Transfer-Plain+EWC,0.9804741980474198,0.9804687271984356,0.13174355030059814,0.16499999999999998,0.9980569611412746,0.99703799098519,0.997020199723952,0.04858621582388878,0.0010367614173226736,580769,0.0,0.0,3.0325140953063965,3.0325140953063965
43,80,Adapter-Only,0.8298465829846583,0.8275915760842786,0.49718281626701355,0.16499999999999998,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.03364359214901924,0.0,58049,0.0,0.0,7.023967742919922,7.023967742919922
43,80,DAEWC,0.9693165969316597,0.9692993382639159,0.12506788969039917,0.16499999999999998,0.9980569611412746,0.9975531229877657,0.9975386223248649,0.03717664256691933,0.0005183388164097247,138689,38.66085648536682,2.020214319229126,4.474410533905029,45.15548133850098
43,80,ReplayUpper,0.9728033472803347,0.972796349109142,0.12870502471923828,0.16499999999999998,0.9980569611412746,0.9969092079845461,0.9968914435231535,0.033637531101703644,0.0011655176181211147,580898,0.0,0.0,36.90153169631958,36.90153169631958
43,160,Scratch-Plain,0.9881450488145049,0.9881362737154078,0.066655233502388,0.16499999999999998,0.9980569611412746,,,,,580769,0.0,0.0,2.6001150608062744,2.6001150608062744
43,160,Transfer-Plain,0.9888423988842399,0.988833710669296,0.07235400378704071,0.16499999999999998,0.9980569611412746,0.9966516419832582,0.9966313272780765,0.045748934149742126,0.0014256338631981613,580769,0.0,0.0,2.8686394691467285,2.8686394691467285
43,160,Transfer-Plain+EWC,0.9839609483960948,0.983947826298563,0.16325458884239197,0.16499999999999998,0.9980569611412746,0.99703799098519,0.9970204375511522,0.06034402176737785,0.0010365235901224068,580769,0.0,0.0,3.1089768409729004,3.1089768409729004
43,160,Adapter-Only,0.8235704323570432,0.8231368658640921,0.46097952127456665,0.16499999999999998,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.03364359214901924,0.0,58049,0.0,0.0,5.752115726470947,5.752115726470947
43,160,DAEWC,0.9811715481171548,0.9811658237386117,0.08996514976024628,0.16499999999999998,0.9980569611412746,0.9969092079845461,0.9968904559489936,0.05733266845345497,0.0011665051922810088,138689,38.66085648536682,2.020214319229126,7.115562200546265,47.79663300514221
43,160,ReplayUpper,0.9895397489539749,0.9895320062194775,0.060933005064725876,0.16499999999999998,0.9980569611412746,0.99703799098519,0.9970207912389459,0.03130587562918663,0.0010361699023286874,580898,0.0,0.0,39.401663064956665,39.401663064956665
44,10,Scratch-Plain,0.8193863319386332,0.818590154694087,0.44069865345954895,0.15499999999999997,0.9977978021529973,,,,,580769,0.0,0.0,5.526121139526367,5.526121139526367
44,10,Transfer-Plain,0.8221757322175732,0.8209005664355701,0.48714154958724976,0.15499999999999997,0.9977978021529973,0.9759175788795879,0.9756771614567092,0.33819514513015747,0.022120640696288052,580769,0.0,0.0,3.7552366256713867,3.7552366256713867
44,10,Transfer-Plain+EWC,0.9804741980474198,0.9804687271984356,0.22457751631736755,0.15499999999999997,0.9977978021529973,0.9975531229877657,0.9975386223248649,0.03542863205075264,0.00025917982813239426,580769,0.0,0.0,3.0495078563690186,3.0495078563690186
44,10,Adapter-Only,0.8444909344490934,0.8433002683842211,0.46057069301605225,0.15499999999999997,0.9977978021529973,0.9978106889890535,0.9977978021529973,0.0331987664103508,0.0,58049,0.0,0.0,3.6175451278686523,3.6175451278686523
44,10,DAEWC,0.8451882845188284,0.8440965427266797,0.47438371181488037,0.15499999999999997,0.9977978021529973,0.9976819059884096,0.9976682148505536,0.03353670611977577,0.0001295873024437233,74561,39.992579221725464,2.0357327461242676,3.7494020462036133,45.777714014053345
44,10,ReplayUpper,0.8430962343096234,0.8430870012425622,0.5015820264816284,0.15499999999999997,0.9977978021529973,0.9965228589826143,0.9965029423872956,0.03117191605269909,0.0012948597657016503,580898,0.0,0.0,31.114877462387085,31.114877462387085
44,20,Scratch-Plain,0.9428172942817294,0.9426562240926957,0.3148052990436554,0.15499999999999997,0.9977978021529973,,,,,580769,0.0,0.0,2.703962564468384,2.703962564468384
44,20,Transfer-Plain,0.9811715481171548,0.9811615717082014,0.18543577194213867,0.15499999999999997,0.9977978021529973,0.9952350289761751,0.9952090314239213,0.1506340056657791,0.0025887707290760398,580769,0.0,0.0,2.563401460647583,2.563401460647583
