seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
42,10,Scratch-Plain,0.8570432357043236,0.8570348233543346,0.44455891847610474,0.695,0.9988339444258765,,,,,601121,0.0,0.0,10.94388484954834,10.94388484954834
42,10,Transfer-Plain,0.8744769874476988,0.8738879942464939,0.2981891334056854,0.695,0.9988339444258765,0.481777205408886,0.35804750073263014,1.6571191549301147,0.6407864436932463,601121,0.0,0.0,8.863100290298462,8.863100290298462
42,10,Transfer-Plain+EWC,0.805439330543933,0.8048767403082382,0.48632070422172546,0.695,0.9988339444258765,0.9464262717321313,0.9454874966046127,0.10699932277202606,0.05334644782126374,601121,0.0,0.0,9.78840160369873,9.78840160369873
42,10,Adapter-Only,0.800557880055788,0.7973651601121763,0.5663344860076904,0.695,0.9988339444258765,0.9988409529942047,0.9988339444258765,0.03132207319140434,0.0,25186,0.0,0.0,8.100691556930542,8.100691556930542
42,10,DAEWC,0.8737796373779637,0.8734334244715665,0.39468759298324585,0.695,0.9988339444258765,0.9987121699935608,0.998704356645414,0.011086480692029,0.000129587780462459,126178,56.9540228843689,16.441001653671265,426.10459780693054,499.4996223449707
42,10,ReplayUpper,0.7810320781032078,0.7803823102495668,0.5379096865653992,0.695,0.9988339444258765,0.9981970379909851,0.9981860993035796,0.03043430484831333,0.0006478451222968751,601250,0.0,0.0,311.68800354003906,311.68800354003906
42,20,Scratch-Plain,0.8403068340306834,0.8402321694856707,0.37648817896842957,0.695,0.9988339444258765,,,,,601121,0.0,0.0,19.09227228164673,19.09227228164673
42,20,Transfer-Plain,0.9400278940027894,0.9399713787833062,0.2880403399467468,0.695,0.9988339444258765,0.6248551191242756,0.5917235790345888,1.0261269807815552,0.40711036539128764,601121,0.0,0.0,13.03654408454895,13.03654408454895
42,20,Transfer-Plain+EWC,0.8751743375174338,0.874774794552626,0.47316300868988037,0.695,0.9988339444258765,0.8419832582099163,0.8327335627782466,0.6801959276199341,0.16610038164762986,601121,0.0,0.0,29.068949460983276,29.068949460983276
42,20,Adapter-Only,0.8800557880055788,0.8798454370611997,0.4028263986110687,0.695,0.9988339444258765,0.9988409529942047,0.9988339444258765,0.03132207319140434,0.0,25186,0.0,0.0,9.122187852859497,9.122187852859497
42,20,DAEWC,0.9463040446304045,0.946282075294999,0.15917739272117615,0.695,0.9988339444258765,0.9975531229877657,0.9975380288888743,0.017771724611520767,0.0012959155370021458,126178,56.9540228843689,16.441001653671265,477.42407608032227,550.8191006183624
42,20,ReplayUpper,0.9100418410041841,0.9099941759391845,1.0323880910873413,0.695,0.9988339444258765,0.9978106889890535,0.9977976269695455,0.03115963377058506,0.0010363174563309263,601250,0.0,0.0,312.7227416038513,312.7227416038513
42,80,Scratch-Plain,0.9832635983263598,0.9832380358656159,0.09436112642288208,0.695,0.9988339444258765,,,,,601121,0.0,0.0,13.83618450164795,13.83618450164795
42,80,Transfer-Plain,0.9700139470013946,0.970001678411493,0.11774083971977234,0.695,0.9988339444258765,0.6032195750160979,0.5232638856022952,1.3567912578582764,0.4755700588235813,601121,0.0,0.0,23.971048831939697,23.971048831939697
42,80,Transfer-Plain+EWC,0.9616457461645747,0.9616254238500399,0.1381634920835495,0.695,0.9988339444258765,0.9720540888602704,0.9717389271642194,0.06523587554693222,0.027095017261657084,601121,0.0,0.0,12.749600887298584,12.749600887298584
42,80,Adapter-Only,0.8737796373779637,0.873779575997335,0.3219526410102844,0.695,0.9988339444258765,0.9988409529942047,0.9988339444258765,0.03132207319140434,0.0,25186,0.0,0.0,25.67121124267578,25.67121124267578
42,80,DAEWC,0.9811715481171548,0.981139621262863,0.12534277141094208,0.695,0.9988339444258765,0.9987121699935608,0.998704356645414,0.02221490442752838,0.000129587780462459,126178,56.9540228843689,16.441001653671265,316.810644865036,390.2056694030762
42,80,ReplayUpper,0.9679218967921897,0.9679129089688585,0.21123452484607697,0.695,0.9988339444258765,0.9979394719896973,0.9979271369276218,0.0321141816675663,0.0009068074982546692,601250,0.0,0.0,314.69009709358215,314.69009709358215
42,160,Scratch-Plain,0.9881450488145049,0.988132300171312,0.08801081031560898,0.695,0.9988339444258765,,,,,601121,0.0,0.0,25.233682870864868,25.233682870864868
42,160,Transfer-Plain,0.9825662482566249,0.9825533436991292,0.08532746136188507,0.695,0.9988339444258765,0.6086284610431423,0.5328164304371809,1.121229648590088,0.4660175139886956,601121,0.0,0.0,12.635746002197266,12.635746002197266
42,160,Transfer-Plain+EWC,0.9205020920502092,0.9203892005610098,0.21875159442424774,0.695,0.9988339444258765,0.9778493238892466,0.9776264519738804,0.04905042424798012,0.021207492451996046,601121,0.0,0.0,9.853248596191406,9.853248596191406
42,160,Adapter-Only,0.907252440725244,0.907095171405955,0.3414257764816284,0.695,0.9988339444258765,0.9988409529942047,0.9988339444258765,0.03132207319140434,0.0,25186,0.0,0.0,17.75414514541626,17.75414514541626
42,160,DAEWC,0.9881450488145049,0.9881353498728509,0.05927404761314392,0.695,0.9988339444258765,0.995492594977463,0.99546348646176,0.02148289419710636,0.0033704579641165022,126178,56.9540228843689,16.441001653671265,371.8809266090393,445.27595114707947
42,160,ReplayUpper,0.9839609483960948,0.9839513880137081,0.1290178894996643,0.695,0.9988339444258765,0.9983258209916291,0.9983156297164599,0.029807260259985924,0.0005183147094165452,601250,0.0,0.0,313.0622477531433,313.0622477531433
