seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,avg_f1_after,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
43,10,Scratch-Plain,0.7846153846153846,0.7833333333333334,0.6867184042930603,,,,,,,,580898,0.0,0.0,1.8896119594573975,1.8896119594573975
43,10,Transfer-Plain,0.6254180602006689,0.6157616657548732,0.7016581892967224,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.002099172445014119,0.0,0.8077265840516947,580769,59.296902656555176,0.0,1.6756832599639893,60.972585916519165
43,10,Transfer-Plain+EWC,0.6274247491638796,0.6175689174139178,0.7017166614532471,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0021000183187425137,0.0,0.808630209881217,580769,59.296902656555176,0.46486759185791016,1.7977592945098877,61.559529542922974
43,10,Adapter-Only,0.411371237458194,0.3014671526025605,0.7594135403633118,0.985,0.9987662237546604,0.9988639591025277,0.9987662237546604,0.01078127697110176,0.0,0.6501166881786105,4497,64.35351538658142,0.0,2.0552914142608643,66.40880680084229
43,10,DAEWC,0.33712374581939797,0.33267977123975456,0.7105280160903931,0.985,0.9987662237546604,0.9985799488781596,0.9984575117425807,0.012036636471748352,0.0003087120120797149,0.6655686414911677,85137,64.35351538658142,0.9108285903930664,4.29995584487915,69.56429982185364
43,10,ReplayUpper,0.8836120401337793,0.8834049884897555,0.5671567320823669,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0011580096324905753,0.0,0.9415482454191357,580898,0.0,0.0,57.6364369392395,57.6364369392395
43,20,Scratch-Plain,0.8414715719063545,0.8412326065652445,0.6804488897323608,,,,,,,,580898,0.0,0.0,1.8965952396392822,1.8965952396392822
43,20,Transfer-Plain,0.777257525083612,0.7758131156768928,0.6749931573867798,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0022103325463831425,0.0,0.8877523090127044,580769,59.296902656555176,0.0,1.6575267314910889,60.954429388046265
43,20,Transfer-Plain+EWC,0.7732441471571906,0.771295421756775,0.6752593517303467,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.002209438942372799,0.0,0.8854934620526456,580769,59.296902656555176,0.46486759185791016,1.7939505577087402,61.555720806121826
43,20,Adapter-Only,0.3826086956521739,0.3041500821221762,0.7560567855834961,0.985,0.9987662237546604,0.9988639591025277,0.9987662237546604,0.01078127697110176,0.0,0.6514581529384182,4497,64.35351538658142,0.0,2.086146593093872,66.4396619796753
43,20,DAEWC,0.42006688963210703,0.4094987528615847,0.7016893029212952,0.985,0.9987662237546604,0.9985799488781596,0.9984575117425807,0.01231993455439806,0.0003087120120797149,0.7039781323020827,85137,64.35351538658142,0.9108285903930664,4.253999948501587,69.51834392547607
43,20,ReplayUpper,0.9010033444816054,0.9009710441230705,0.2857847213745117,0.67,0.9996915023485161,0.9994319795512638,0.9993828973713286,0.002341419691219926,0.0003086049771875432,0.9501769707471995,580898,0.0,0.0,60.686142444610596,60.686142444610596
43,80,Scratch-Plain,0.9558528428093646,0.9558471336211526,0.6191956400871277,,,,,,,,580898,0.0,0.0,4.363945484161377,4.363945484161377
43,80,Transfer-Plain,0.8535117056856187,0.8535022670110848,0.5731750130653381,0.67,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.005437579471617937,0.0006173174983858942,0.9262882259306076,580769,59.296902656555176,0.0,3.4665558338165283,62.763458490371704
43,80,Transfer-Plain+EWC,0.8521739130434782,0.8521739130434782,0.5743875503540039,0.67,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.00444316491484642,0.0006173174983858942,0.9256240489468042,580769,59.296902656555176,0.46486759185791016,1.834317684173584,61.59608793258667
43,80,Adapter-Only,0.34782608695652173,0.3418887234910001,0.7083614468574524,0.985,0.9987662237546604,0.9988639591025277,0.9987662237546604,0.01078127697110176,0.0,0.6703274736228302,4497,64.35351538658142,0.0,2.055361032485962,66.40887641906738
43,80,DAEWC,0.6180602006688963,0.6162739630705635,0.6830135583877563,0.985,0.9987662237546604,0.9985799488781596,0.9984575117425807,0.015305775217711926,0.0003087120120797149,0.8073657374065721,85137,64.35351538658142,0.9108285903930664,4.440101623535156,69.70444560050964
43,80,ReplayUpper,0.9645484949832775,0.9644950554766158,0.11795146763324738,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0005249961977824569,0.0,0.982093278912566,580898,0.0,0.0,59.262614250183105,59.262614250183105
43,160,Scratch-Plain,0.9672240802675586,0.9672193282233283,0.4885879456996918,,,,,,,,580898,0.0,0.0,5.841606616973877,5.841606616973877
43,160,Transfer-Plain,0.9103678929765886,0.9101294874693597,0.4294174313545227,0.67,0.9996915023485161,0.9994319795512638,0.9993828973713286,0.003783807158470154,0.0003086049771875432,0.9547561924203442,580769,59.296902656555176,0.0,4.5093159675598145,63.80621862411499
43,160,Transfer-Plain+EWC,0.9103678929765886,0.910116906797608,0.43144187331199646,0.67,0.9996915023485161,0.9994319795512638,0.9993828973713286,0.0041239336133003235,0.0003086049771875432,0.9547499020844683,580769,59.296902656555176,0.46486759185791016,1.8497371673583984,61.611507415771484
43,160,Adapter-Only,0.43812709030100333,0.4201830592615575,0.6959799528121948,0.985,0.9987662237546604,0.9988639591025277,0.9987662237546604,0.01078127697110176,0.0,0.709474641508109,4497,64.35351538658142,0.0,2.0881154537200928,66.44163084030151
43,160,DAEWC,0.7264214046822742,0.7240702876062566,0.6653168797492981,0.985,0.9987662237546604,0.9982959386537915,0.9981486921139857,0.01621556468307972,0.0006175316406746845,0.8611094898601211,85137,64.35351538658142,0.9108285903930664,4.258756637573242,69.52310061454773
43,160,ReplayUpper,0.9806020066889632,0.9805997845862369,0.07254999130964279,0.67,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0005927762249484658,0.0,0.9901456434673765,580898,0.0,0.0,60.17387294769287,60.17387294769287
44,10,Scratch-Plain,0.7993311036789298,0.7992835968379447,0.683581531047821,,,,,,,,580898,0.0,0.0,1.917881965637207,1.917881965637207
44,10,Transfer-Plain,0.7819397993311037,0.7796317263033004,0.6363329291343689,0.93,1.0,1.0,1.0,0.0013351674424484372,0.0,0.8898158631516502,580769,59.806124210357666,0.0,1.688666582107544,61.49479079246521
